x,p_x,y,p_y,p_yx,pmi_yx
"Caliari, Paolo (Paolo Veronese)",0.0027008777852802163,"Caroto, Giovanni",0.0006752194463200541,0.25,8.532355925288849
"Vicentino, Valerio (Valerio de' Belli)",0.0027008777852802163,"Marmita, Lodovico",0.0006752194463200541,0.25,8.532355925288849
"Zucchero, Taddeo",0.0027008777852802163,"Sant' Agnolo, Francesco",0.0006752194463200541,0.25,8.532355925288849
"Zucchero, Taddeo",0.0027008777852802163,"Porri, Daniello (Daniello da Parma)",0.0006752194463200541,0.25,8.532355925288849
"Aretino, Leone (Leone Lioni)",0.0027008777852802163,"Lioni, Pompeo",0.0006752194463200541,0.25,8.532355925288849
Agnolo (of Siena),0.00337609723160027,Agostino (of Siena),0.002025658338960162,0.6,8.210427830401485
"Gaddi, Agnolo",0.00337609723160027,"Gaddi, Giovanni",0.0006752194463200541,0.2,8.210427830401485
"Bellini, Gentile",0.00337609723160027,"Vivarino, Luigi",0.0006752194463200541,0.2,8.210427830401485
"Signorelli, Luca (Luca da Cortona)",0.00337609723160027,"Caporali, Benedetto (Giovan Battista)",0.0006752194463200541,0.2,8.210427830401485
"Francia, Francesco",0.00337609723160027,Fivizzano,0.0006752194463200541,0.2,8.210427830401485
"Correggio, Antonio da",0.00337609723160027,"Porri, Daniello (Daniello da Parma)",0.0006752194463200541,0.2,8.210427830401485
"Cellini, Benvenuto",0.00337609723160027,"Rossi, Vincenzio de'",0.0006752194463200541,0.2,8.210427830401485
"Pisano, Andrea",0.004051316677920324,"Pisano, Nino",0.0006752194463200541,0.16666666666666669,7.947393424567691
Simone (brother of Donatello),0.0013504388926401081,"Filarete, Antonio",0.002025658338960162,0.5,7.947393424567691
"Forlï¿½, Melozzo da",0.0006752194463200541,"Gozzoli, Benozzo",0.004051316677920324,1.0,7.947393424567691
"Fabriano, Gentile da",0.002025658338960162,"Pisanello, Vittore or Antonio",0.0013504388926401081,0.33333333333333337,7.947393424567691
"Mantegna, Andrea",0.004051316677920324,"Squarcione, Jacopo",0.0006752194463200541,0.16666666666666669,7.947393424567691
"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0013504388926401081,"Ghirlandajo, David",0.002025658338960162,0.5,7.947393424567691
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0013504388926401081,"Cock, Hieronymus",0.002025658338960162,0.5,7.947393424567691
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004051316677920324,"Claudio, Maestro",0.0013504388926401081,0.33333333333333337,7.947393424567691
"Caravaggio, Polidoro da (Polidoro Caldara)",0.004051316677920324,Maturino,0.0006752194463200541,0.16666666666666669,7.947393424567691
"Memmi, Simone (Simone Martini, or Sanese)",0.004726536124240378,"Memmi, Lippo",0.002025658338960162,0.42857142857142855,7.725001003231244
"Quercia, Jacopo della (Jacopo della Fonte)",0.004726536124240378,Matteo (of Lucca),0.0006752194463200541,0.14285714285714285,7.725001003231244
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.004726536124240378,"Francesco, Mariotto di",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.004726536124240378,Biagio (pupil of Botticelli),0.0006752194463200541,0.14285714285714285,7.725001003231244
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.004726536124240378,Apelles,0.0006752194463200541,0.14285714285714285,7.725001003231244
"Credi, Lorenzo di",0.004726536124240378,"Lunetti, Tommaso di Stefano",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Credi, Lorenzo di",0.004726536124240378,"Credi, Maestro",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004726536124240378,"Amalteo, Pomponio",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004726536124240378,"Bembi, Bonifazio",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004726536124240378,"Melone, Altobello da",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004726536124240378,"Soiaro, Bernardo (Bernardo de' Gatti)",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Vasari, Giorgio",0.004726536124240378,"Mazzoni, Giulio",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Vasari, Giorgio",0.004726536124240378,"Marchetti, Marco (Marco da Faenza)",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Garofalo, Benvenuto (Benvenuto Tisi)",0.004726536124240378,"Boccaccino, Boccaccio",0.0006752194463200541,0.14285714285714285,7.725001003231244
"Bellini, Gentile",0.00337609723160027,"Bellini, Jacopo",0.002025658338960162,0.4,7.625465329680329
"Aretino, Spinello",0.0054017555705604325,"Daddi, Bernardo",0.0006752194463200541,0.125,7.532355925288848
"Robbia, Luca della",0.0054017555705604325,"Robbia, Agostino della",0.0006752194463200541,0.125,7.532355925288848
"Albertinelli, Mariotto",0.0054017555705604325,Visino,0.0006752194463200541,0.125,7.532355925288848
"Albertinelli, Mariotto",0.0054017555705604325,Nunziata,0.0006752194463200541,0.125,7.532355925288848
"Nola, Giovanni da",0.0013504388926401081,"Dossi, Dosso",0.0027008777852802163,0.5,7.532355925288848
"Fiesole, Andrea da (Andrea Ferrucci)",0.0027008777852802163,"Cosini, Silvio (Silvio da Fiesole)",0.0013504388926401081,0.25,7.532355925288848
"Caliari, Paolo (Paolo Veronese)",0.0027008777852802163,"Farinato, Battista (Battista da Verona)",0.0013504388926401081,0.25,7.532355925288848
"Libri, Girolamo dai",0.0027008777852802163,"Libri, Francesco dai (the younger)",0.0013504388926401081,0.25,7.532355925288848
"Donzello, Polito del",0.0006752194463200541,"Maiano, Benedetto da",0.006076975016880486,1.0,7.362430923846536
"Tasso, Domenico del",0.0006752194463200541,"Maiano, Benedetto da",0.006076975016880486,1.0,7.362430923846536
"Barile, Gian (of Florence)",0.0006752194463200541,"Cosimo, Piero di",0.006076975016880486,1.0,7.362430923846536
"Primaticcio, Francesco, Description of Works",0.004051316677920324,"Fontana, Prospero",0.002025658338960162,0.33333333333333337,7.362430923846536
Parrhasius,0.0006752194463200541,Masaccio,0.006076975016880486,1.0,7.362430923846536
"Viniziano, Domenico (Domenico da Venezia)",0.00337609723160027,"Messina, Antonello da",0.0013504388926401081,0.2,7.2104278304014855
"Dï¿½rer, Albrecht",0.00675219446320054,"Leyden, Lucas van (Lucas of Holland)",0.002025658338960162,0.3,7.2104278304014855
Franciabigio (Francia),0.00675219446320054,"Francesco, Mariotto di",0.0006752194463200541,0.1,7.2104278304014855
"Montelupo, Baccio da",0.00337609723160027,"Montelupo, Raffaello da",0.0027008777852802163,0.4,7.2104278304014855
"Montelupo, Baccio da",0.00337609723160027,"Unghero, Nanni",0.0013504388926401081,0.2,7.2104278304014855
"Siena, Pastorino da",0.0013504388926401081,"Cellini, Benvenuto",0.00337609723160027,0.5,7.2104278304014855
"Bellini, Giovanni",0.007427413909520594,"Vivarino, Luigi",0.0006752194463200541,0.09090909090909091,7.072924306651551
"Bellini, Giovanni",0.007427413909520594,"Carpaccio (Scarpaccia), Vittore",0.0006752194463200541,0.09090909090909091,7.072924306651551
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.007427413909520594,"Tozzo, Antonio del (Antonio del Rozzo)",0.0006752194463200541,0.09090909090909091,7.072924306651551
"Castagno, Andrea dal (Andrea degli Impiccati)",0.006076975016880486,"Viniziano, Domenico (Domenico da Venezia)",0.00337609723160027,0.4444444444444445,7.0405028289591725
"Tafi, Andrea",0.0027008777852802163,"Gaddi, Gaddo",0.002025658338960162,0.25,6.947393424567691
"Pisano, Andrea",0.004051316677920324,"Pisano, Tommaso",0.0013504388926401081,0.16666666666666669,6.947393424567691
"Romano, Paolo",0.002025658338960162,"Lotti, Lorenzetto (Lorenzo)",0.0027008777852802163,0.33333333333333337,6.947393424567691
"Mantegna, Andrea",0.004051316677920324,"Palladio, Andrea",0.0013504388926401081,0.16666666666666669,6.947393424567691
"Verrocchio, Andrea",0.008102633355840648,Orsino,0.0006752194463200541,0.08333333333333334,6.947393424567691
"Anguisciuola, Sofonisba",0.0027008777852802163,"Campo, Giulio",0.002025658338960162,0.25,6.947393424567691
"Vicentino, Valerio (Valerio de' Belli)",0.0027008777852802163,"Nassaro, Matteo dal",0.002025658338960162,0.25,6.947393424567691
"Barozzi, Jacopo (Vignuola)",0.0013504388926401081,"Primaticcio, Francesco, Description of Works",0.004051316677920324,0.5,6.947393424567691
"San Michele, Michele",0.008777852802160702,"Brugnuoli, Bernardino",0.0006752194463200541,0.07692307692307693,6.8319162071477555
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.006076975016880486,"Angelo, Lorentino d'",0.002025658338960162,0.22222222222222224,6.77746842312538
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.004726536124240378,"Feltro, Morto da",0.0013504388926401081,0.14285714285714285,6.7250010032312435
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0013504388926401081,"Vasari, Giorgio",0.004726536124240378,0.5,6.7250010032312435
"Mazzuoli, Francesco (Parmigiano)",0.009453072248480757,"Trento, Antonio da (Antonio Fantuzzi)",0.0013504388926401081,0.14285714285714285,6.7250010032312435
"Ghirlandajo, David",0.002025658338960162,"Granacci, Francesco (Il Granaccio)",0.00337609723160027,0.33333333333333337,6.625465329680329
"Urbino, Timoteo da (Timoteo della Vite)",0.00337609723160027,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.002025658338960162,0.2,6.625465329680329
"Beccafumi, Domenico (Domenico di Pace)",0.01012829169480081,"Bazzi, Giovanni Antonio (Il Sodoma)",0.0006752194463200541,0.06666666666666668,6.625465329680329
"Ghiberti, Bartoluccio",0.0027008777852802163,"Pollaiuolo, Antonio",0.0027008777852802163,0.25,6.532355925288848
"Ghirlandajo, Ridolfo",0.010803511141120865,"Ceri, Andrea de'",0.0006752194463200541,0.0625,6.532355925288848
"Ghirlandajo, Ridolfo",0.010803511141120865,"Nunziata, Toto del",0.0006752194463200541,0.0625,6.532355925288848
"Ghirlandajo, Ridolfo",0.010803511141120865,Nunziata,0.0006752194463200541,0.0625,6.532355925288848
"Ghirlandajo, Ridolfo",0.010803511141120865,"Ghirlandajo, Michele di Ridolfo",0.0006752194463200541,0.0625,6.532355925288848
Vitruvius,0.0013504388926401081,"Giocondo, Fra",0.0054017555705604325,0.5,6.532355925288848
Liberale,0.0054017555705604325,"Morone, Domenico",0.0013504388926401081,0.125,6.532355925288848
"Caliari, Paolo (Paolo Veronese)",0.0027008777852802163,"Tintoretto, Jacopo (Jacopo Robusti)",0.0027008777852802163,0.25,6.532355925288848
"Ricciarelli, Daniello (Daniello da Volterra)",0.011478730587440918,"Ligorio, Pirro",0.0006752194463200541,0.05882352941176471,6.444893084038509
"Ricciarelli, Daniello (Daniello da Volterra)",0.011478730587440918,"Mazzoni, Giulio",0.0006752194463200541,0.05882352941176471,6.444893084038509
"Ghiberti, Bonaccorso",0.0006752194463200541,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.012153950033760972,1.0,6.362430923846536
Polycletus,0.0006752194463200541,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.012153950033760972,1.0,6.362430923846536
"Ghiberti, Vittorio",0.0006752194463200541,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.012153950033760972,1.0,6.362430923846536
"Panicale, Masolino da",0.0006752194463200541,"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.012153950033760972,1.0,6.362430923846536
"Maiano, Giuliano da",0.0027008777852802163,"Maiano, Benedetto da",0.006076975016880486,0.5,6.362430923846536
"Ghirlandajo, Domenico",0.012153950033760972,"Ghirlandajo, David",0.002025658338960162,0.16666666666666669,6.362430923846536
"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0013504388926401081,"Ghirlandajo, Domenico",0.012153950033760972,1.0,6.362430923846536
"Pecori, Domenico",0.002025658338960162,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004051316677920324,0.33333333333333337,6.362430923846536
"Ghirlandajo, Benedetto",0.0006752194463200541,"Ghirlandajo, Domenico",0.012153950033760972,1.0,6.362430923846536
"Bellini, Gentile",0.00337609723160027,"Bellini, Giovanni",0.007427413909520594,0.6,6.335958712485345
"San Gallo, Giuliano da",0.012829169480081027,"Giamberti, Francesco",0.0006752194463200541,0.052631578947368425,6.284428411845262
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.01350438892640108,"Luigi, Andrea (L' Ingegno)",0.0006752194463200541,0.05,6.2104278304014855
"Correggio, Antonio da",0.00337609723160027,"Zucchero, Taddeo",0.0027008777852802163,0.2,6.2104278304014855
Liberale,0.0054017555705604325,"Turbido, Francesco (Il Moro)",0.00337609723160027,0.25,6.2104278304014855
"Turbido, Francesco (Il Moro)",0.00337609723160027,"Cavazzuola, Paolo (Paolo Morando)",0.0027008777852802163,0.2,6.2104278304014855
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.004726536124240378,"Rosselli, Cosimo",0.002025658338960162,0.14285714285714285,6.140038502510087
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002025658338960162,"Sogliani, Giovanni Antonio",0.004726536124240378,0.33333333333333337,6.140038502510087
"Cock, Hieronymus",0.002025658338960162,"Vasari, Giorgio",0.004726536124240378,0.33333333333333337,6.140038502510087
"Tafi, Andrea",0.0027008777852802163,"Cimabue, Giovanni",0.007427413909520594,0.5,6.072924306651551
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.007427413909520594,Vitruvius,0.0013504388926401081,0.09090909090909091,6.072924306651551
"Gherardi, Cristofano (Doceno)",0.014854827819041188,"Veltroni, Stefano",0.0013504388926401081,0.09090909090909091,6.072924306651551
"Gherardi, Cristofano (Doceno)",0.014854827819041188,"Pagani, Lattanzio",0.0006752194463200541,0.045454545454545456,6.072924306651551
"Gherardi, Cristofano (Doceno)",0.014854827819041188,"Cungi, Battista",0.0006752194463200541,0.045454545454545456,6.072924306651551
"Gherardi, Cristofano (Doceno)",0.014854827819041188,"Colle, Raffaello dal (Raffaello dal Borgo)",0.0006752194463200541,0.045454545454545456,6.072924306651551
"Melighino, Jacomo (Jacopo Melighini)",0.0006752194463200541,"San Gallo, Antonio da (the younger)",0.015530047265361242,1.0,6.008793969231835
"Buffalmacco, Buonamico",0.008102633355840648,"Giovanni, Bruno di",0.0013504388926401081,0.08333333333333334,5.947393424567691
Agostino (of Siena),0.002025658338960162,"Pisano, Giovanni",0.0054017555705604325,0.33333333333333337,5.947393424567691
"Pisano, Giovanni",0.0054017555705604325,"Pisano, Niccola",0.004051316677920324,0.25,5.947393424567691
"Aretino, Spinello",0.0054017555705604325,"Casentino, Jacopo di",0.002025658338960162,0.125,5.947393424567691
"Bellini, Jacopo",0.002025658338960162,Liberale,0.0054017555705604325,0.33333333333333337,5.947393424567691
"Bellini, Jacopo",0.002025658338960162,"Giocondo, Fra",0.0054017555705604325,0.33333333333333337,5.947393424567691
"Urbino, Bramante da",0.016205266711681297,Ventura,0.0006752194463200541,0.04166666666666667,5.947393424567691
"Urbino, Bramante da",0.016205266711681297,"Trevio, Bernardino da (Bernardino Zenale)",0.0006752194463200541,0.04166666666666667,5.947393424567691
"Albertinelli, Mariotto",0.0054017555705604325,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002025658338960162,0.125,5.947393424567691
"Carpi, Girolamo da (Girolamo da Ferrara)",0.004726536124240378,"Garofalo, Benvenuto (Benvenuto Tisi)",0.004726536124240378,0.2857142857142857,5.91764608117364
"Ammanati, Bartolommeo",0.00337609723160027,"Cellini, Benvenuto",0.00337609723160027,0.2,5.888499735514123
"San Gallo, Giuliano da",0.012829169480081027,"San Gallo, Antonio da (the elder)",0.0027008777852802163,0.15789473684210525,5.869390912566418
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.008777852802160702,"Feltro, Morto da",0.0013504388926401081,0.07692307692307693,5.8319162071477555
"Rosselli, Cosimo",0.002025658338960162,"Cosimo, Piero di",0.006076975016880486,0.33333333333333337,5.77746842312538
"Conti, Domenico",0.0006752194463200541,"Salviati, Francesco (Francesco de' Rossi)",0.01823092505064146,1.0,5.77746842312538
"Salviati, Francesco (Francesco de' Rossi)",0.01823092505064146,"Conte, Jacopo del",0.0006752194463200541,0.03703703703703704,5.77746842312538
"Salviati, Francesco (Francesco de' Rossi)",0.01823092505064146,"Ligorio, Pirro",0.0006752194463200541,0.03703703703703704,5.77746842312538
"Salviati, Francesco (Francesco de' Rossi)",0.01823092505064146,Manno,0.0006752194463200541,0.03703703703703704,5.77746842312538
"Salviati, Francesco (Francesco de' Rossi)",0.01823092505064146,"Prato, Girolamo dal",0.0006752194463200541,0.03703703703703704,5.77746842312538
"Costa, Lorenzo",0.0027008777852802163,"Garofalo, Benvenuto (Benvenuto Tisi)",0.004726536124240378,0.25,5.7250010032312435
"Lippi, Filippo (Filippino)",0.004726536124240378,"Agnolo, Baccio d' (Baccio Baglioni)",0.0027008777852802163,0.14285714285714285,5.7250010032312435
Torrigiano,0.0027008777852802163,"Credi, Lorenzo di",0.004726536124240378,0.25,5.7250010032312435
"Dossi, Dosso",0.0027008777852802163,"Carpi, Girolamo da (Girolamo da Ferrara)",0.004726536124240378,0.25,5.7250010032312435
"Lappoli, Giovanni Antonio",0.0054017555705604325,"Vasari, Giorgio",0.004726536124240378,0.25,5.7250010032312435
"Vasari, Giorgio",0.004726536124240378,"Zucchero, Taddeo",0.0027008777852802163,0.14285714285714285,5.7250010032312435
"Sansovino, Jacopo (Jacopo Tatti)",0.019581363943281565,"Fabbro, Pippo del",0.0006752194463200541,0.03448275862068966,5.674374930161276
"Sansovino, Jacopo (Jacopo Tatti)",0.019581363943281565,"Lugano, Tommaso da",0.0006752194463200541,0.03448275862068966,5.674374930161276
"Sansovino, Jacopo (Jacopo Tatti)",0.019581363943281565,"Lombardo, Girolamo (Girolamo Ferrarese)",0.0006752194463200541,0.03448275862068966,5.674374930161276
"Sansovino, Jacopo (Jacopo Tatti)",0.019581363943281565,"Salï¿½, Pietro da",0.0006752194463200541,0.03448275862068966,5.674374930161276
"Vinci, Leonardo da",0.02025658338960162,Salai,0.0006752194463200541,0.03333333333333334,5.625465329680329
"Vinci, Leonardo da",0.02025658338960162,"Credi, Maestro",0.0006752194463200541,0.03333333333333334,5.625465329680329
"Trento, Antonio da (Antonio Fantuzzi)",0.0013504388926401081,"Beccafumi, Domenico (Domenico di Pace)",0.01012829169480081,0.5,5.625465329680329
Donato (Donatello),0.020931802835921675,"Banco, Nanni d' Antonio di",0.0013504388926401081,0.06451612903225806,5.578159614901972
Donato (Donatello),0.020931802835921675,Parrhasius,0.0006752194463200541,0.03225806451612903,5.578159614901972
Tribolo (Niccolï¿½),0.020931802835921675,"Tasso, Battista del",0.0013504388926401081,0.06451612903225806,5.578159614901972
"Cronaca, Il (Simone del Pollaiuolo)",0.0054017555705604325,"Agnolo, Baccio d' (Baccio Baglioni)",0.0027008777852802163,0.125,5.532355925288847
"Ammanati, Bartolommeo",0.00337609723160027,"Franco, Battista (Battista Semolei)",0.008777852802160702,0.4,5.509988112260394
"Cimabue, Giovanni",0.007427413909520594,"Gaddi, Gaddo",0.002025658338960162,0.09090909090909091,5.487961805930395
"Bellini, Giovanni",0.007427413909520594,"Bellini, Jacopo",0.002025658338960162,0.09090909090909091,5.487961805930395
Giotto,0.022957461174881837,"Capanna, Puccio",0.0006752194463200541,0.029411764705882356,5.444893084038509
Giotto,0.022957461174881837,Parrhasius,0.0006752194463200541,0.029411764705882356,5.444893084038509
"Brunelleschi, Filippo (Filippo di Ser Brunellesco)",0.022957461174881837,Parrhasius,0.0006752194463200541,0.029411764705882356,5.444893084038509
"Ricciarelli, Daniello (Daniello da Volterra)",0.011478730587440918,"Bigio, Nanni di Baccio (Giovanni di Baccio)",0.0013504388926401081,0.05882352941176471,5.444893084038509
"Correggio, Antonio da",0.00337609723160027,"Carpi, Girolamo da (Girolamo da Ferrara)",0.004726536124240378,0.2,5.403072908343882
"Correggio, Antonio da",0.00337609723160027,"Garofalo, Benvenuto (Benvenuto Tisi)",0.004726536124240378,0.2,5.403072908343882
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.012153950033760972,"Ghiberti, Bartoluccio",0.0027008777852802163,0.11111111111111112,5.362430923846535
"Maiano, Benedetto da",0.006076975016880486,"Cronaca, Il (Simone del Pollaiuolo)",0.0054017555705604325,0.22222222222222224,5.362430923846535
"Vasari, Lazzaro (the elder)",0.0027008777852802163,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.006076975016880486,0.25,5.362430923846535
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.024307900067521943,"Mantovano, Rinaldo",0.0006752194463200541,0.02777777777777778,5.362430923846535
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.024307900067521943,"Clemente, Prospero",0.0006752194463200541,0.02777777777777778,5.362430923846535
"Castelfranco, Giorgione da",0.008102633355840648,"Bordone, Paris",0.002025658338960162,0.08333333333333334,5.362430923846535
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.02633355840648211,Piloto,0.0006752194463200541,0.02564102564102564,5.246953706426599
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.02633355840648211,"Ceri, Andrea de'",0.0006752194463200541,0.02564102564102564,5.246953706426599
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.02633355840648211,"Nunziata, Toto del",0.0006752194463200541,0.02564102564102564,5.246953706426599
Agnolo (of Siena),0.00337609723160027,"Pisano, Giovanni",0.0054017555705604325,0.2,5.2104278304014855
"Gaddi, Agnolo",0.00337609723160027,"Gaddi, Taddeo",0.0054017555705604325,0.2,5.2104278304014855
"Sarto, Andrea del (Andrea d' Agnolo)",0.02835921674544227,"Barile, Gian (of Florence)",0.0006752194463200541,0.02380952380952381,5.140038502510087
"Sarto, Andrea del (Andrea d' Agnolo)",0.02835921674544227,"Conti, Domenico",0.0006752194463200541,0.02380952380952381,5.140038502510087
