x,p_x,y,p_y,p_yx,pmi_yx
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,Baviera,0.0015467904098994587,0.5,8.336506559810255
Baviera,0.0015467904098994587,"Caraglio, Giovanni Jacopo",0.0015467904098994587,0.5,8.336506559810255
"Francia, Francesco",0.0030935808197989174,Fivizzano,0.0007733952049497294,0.25,8.336506559810255
"Dossi, Dosso",0.0030935808197989174,"Bernazzano, Cesare",0.0007733952049497294,0.25,8.336506559810255
"Dossi, Dosso",0.0030935808197989174,"Dossi, Battista",0.0015467904098994587,0.5,8.336506559810255
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,"Maini (Marini), Michele",0.0007733952049497294,0.25,8.336506559810255
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,"Marchissi, Antonio di Giorgio",0.0007733952049497294,0.25,8.336506559810255
"Canneri, Anselmo",0.0015467904098994587,"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,1.0,8.336506559810255
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Caroto, Giovanni",0.0007733952049497294,0.25,8.336506559810255
"Vicentino, Valerio (Valerio de' Belli)",0.0030935808197989174,"Marmita, Lodovico",0.0007733952049497294,0.25,8.336506559810255
"Zucchero, Taddeo",0.0030935808197989174,"Sant' Agnolo, Francesco",0.0007733952049497294,0.25,8.336506559810255
"Zucchero, Taddeo",0.0030935808197989174,"Porri, Daniello (Daniello da Parma)",0.0007733952049497294,0.25,8.336506559810255
Agnolo (of Siena),0.0038669760247486465,Agostino (of Siena),0.002320185614849188,0.6,8.014578464922891
"Gaddi, Agnolo",0.0038669760247486465,"Gaddi, Giovanni",0.0007733952049497294,0.2,8.014578464922891
"Bellini, Gentile",0.0038669760247486465,"Vivarino, Luigi",0.0007733952049497294,0.2,8.014578464922891
"Mantegna, Andrea",0.0038669760247486465,"Squarcione, Jacopo",0.0007733952049497294,0.2,8.014578464922891
"Signorelli, Luca (Luca da Cortona)",0.0038669760247486465,"Caporali, Benedetto (Giovan Battista)",0.0007733952049497294,0.2,8.014578464922891
"Correggio, Antonio da",0.0038669760247486465,"Porri, Daniello (Daniello da Parma)",0.0007733952049497294,0.2,8.014578464922891
"Cellini, Benvenuto",0.0038669760247486465,"Rossi, Vincenzio de'",0.0007733952049497294,0.2,8.014578464922891
"Pisano, Andrea",0.004640371229698376,"Pisano, Nino",0.0007733952049497294,0.16666666666666669,7.751544059089099
Simone (brother of Donatello),0.0015467904098994587,"Filarete, Antonio",0.002320185614849188,0.5,7.751544059089099
"Forlï¿½, Melozzo da",0.0007733952049497294,"Gozzoli, Benozzo",0.004640371229698376,1.0,7.751544059089099
"Fabriano, Gentile da",0.002320185614849188,"Pisanello, Vittore or Antonio",0.0015467904098994587,0.33333333333333337,7.751544059089099
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,"Cock, Hieronymus",0.002320185614849188,0.5,7.751544059089099
"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004640371229698376,"Claudio, Maestro",0.0015467904098994587,0.33333333333333337,7.751544059089099
"Caravaggio, Polidoro da (Polidoro Caldara)",0.004640371229698376,Maturino,0.0007733952049497294,0.16666666666666669,7.751544059089099
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Amalteo, Pomponio",0.0007733952049497294,0.16666666666666669,7.751544059089099
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Bembi, Bonifazio",0.0007733952049497294,0.16666666666666669,7.751544059089099
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Melone, Altobello da",0.0007733952049497294,0.16666666666666669,7.751544059089099
"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,"Soiaro, Bernardo (Bernardo de' Gatti)",0.0007733952049497294,0.16666666666666669,7.751544059089099
"Vasari, Giorgio",0.004640371229698376,"Mazzoni, Giulio",0.0007733952049497294,0.16666666666666669,7.751544059089099
"Memmi, Simone (Simone Martini, or Sanese)",0.005413766434648105,"Memmi, Lippo",0.002320185614849188,0.42857142857142855,7.52915163775265
"Quercia, Jacopo della (Jacopo della Fonte)",0.005413766434648105,Matteo (of Lucca),0.0007733952049497294,0.14285714285714285,7.52915163775265
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.005413766434648105,"Francesco, Mariotto di",0.0007733952049497294,0.14285714285714285,7.52915163775265
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,Biagio (pupil of Botticelli),0.0007733952049497294,0.14285714285714285,7.52915163775265
"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,Apelles,0.0007733952049497294,0.14285714285714285,7.52915163775265
"Credi, Lorenzo di",0.005413766434648105,"Lunetti, Tommaso di Stefano",0.0007733952049497294,0.14285714285714285,7.52915163775265
"Credi, Lorenzo di",0.005413766434648105,"Credi, Maestro",0.0007733952049497294,0.14285714285714285,7.52915163775265
"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,"Boccaccino, Boccaccio",0.0007733952049497294,0.14285714285714285,7.52915163775265
"Bellini, Gentile",0.0038669760247486465,"Bellini, Jacopo",0.002320185614849188,0.4,7.429615964201736
"Aretino, Spinello",0.006187161639597835,"Daddi, Bernardo",0.0007733952049497294,0.125,7.336506559810254
"Robbia, Luca della",0.006187161639597835,"Robbia, Agostino della",0.0007733952049497294,0.125,7.336506559810254
"Albertinelli, Mariotto",0.006187161639597835,Visino,0.0007733952049497294,0.125,7.336506559810254
"Albertinelli, Mariotto",0.006187161639597835,Nunziata,0.0007733952049497294,0.125,7.336506559810254
"Nola, Giovanni da",0.0015467904098994587,"Dossi, Dosso",0.0030935808197989174,0.5,7.336506559810254
"Montelupo, Baccio da",0.0030935808197989174,"Montelupo, Raffaello da",0.0030935808197989174,0.5,7.336506559810254
"Fiesole, Andrea da (Andrea Ferrucci)",0.0030935808197989174,"Cosini, Silvio (Silvio da Fiesole)",0.0015467904098994587,0.25,7.336506559810254
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Farinato, Battista (Battista da Verona)",0.0015467904098994587,0.25,7.336506559810254
"Libri, Girolamo dai",0.0030935808197989174,"Libri, Francesco dai (the younger)",0.0015467904098994587,0.25,7.336506559810254
"Donzello, Polito del",0.0007733952049497294,"Maiano, Benedetto da",0.0069605568445475635,1.0,7.166581558367943
"Maiano, Benedetto da",0.0069605568445475635,"Tasso, Domenico del",0.0007733952049497294,0.11111111111111112,7.166581558367943
"Cosimo, Piero di",0.0069605568445475635,"Barile, Gian (of Florence)",0.0007733952049497294,0.11111111111111112,7.166581558367943
"Bellini, Giovanni",0.007733952049497293,"Vivarino, Luigi",0.0007733952049497294,0.1,7.0145784649228915
"Bellini, Giovanni",0.007733952049497293,"Carpaccio (Scarpaccia), Vittore",0.0007733952049497294,0.1,7.0145784649228915
"Viniziano, Domenico (Domenico da Venezia)",0.0038669760247486465,"Messina, Antonello da",0.0015467904098994587,0.2,7.0145784649228915
"Dï¿½rer, Albrecht",0.007733952049497293,"Leyden, Lucas van (Lucas of Holland)",0.002320185614849188,0.3,7.0145784649228915
Franciabigio (Francia),0.007733952049497293,"Francesco, Mariotto di",0.0007733952049497294,0.1,7.0145784649228915
"Siena, Pastorino da",0.0015467904098994587,"Cellini, Benvenuto",0.0038669760247486465,0.5,7.0145784649228915
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.008507347254447023,"Tozzo, Antonio del (Antonio del Rozzo)",0.0007733952049497294,0.09090909090909091,6.877074941172957
"Castagno, Andrea dal (Andrea degli Impiccati)",0.0069605568445475635,"Viniziano, Domenico (Domenico da Venezia)",0.0038669760247486465,0.4444444444444445,6.84465346348058
"Tafi, Andrea",0.0030935808197989174,"Gaddi, Gaddo",0.002320185614849188,0.25,6.751544059089099
"Pisano, Andrea",0.004640371229698376,"Pisano, Tommaso",0.0015467904098994587,0.16666666666666669,6.751544059089099
"Romano, Paolo",0.002320185614849188,"Lotti, Lorenzetto (Lorenzo)",0.0030935808197989174,0.33333333333333337,6.751544059089099
"Verrocchio, Andrea",0.009280742459396751,Orsino,0.0007733952049497294,0.08333333333333334,6.751544059089099
"Bolognese, Marc' Antonio (Marc' Antonio Raimondi, or de' Franci)",0.0015467904098994587,"Vasari, Giorgio",0.004640371229698376,0.5,6.751544059089099
"Anguisciuola, Sofonisba",0.0030935808197989174,"Campo, Giulio",0.002320185614849188,0.25,6.751544059089099
"Vicentino, Valerio (Valerio de' Belli)",0.0030935808197989174,"Nassaro, Matteo dal",0.002320185614849188,0.25,6.751544059089099
"San Michele, Michele",0.010054137664346482,"Brugnuoli, Bernardino",0.0007733952049497294,0.07692307692307693,6.636066841669163
"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.0069605568445475635,"Angelo, Lorentino d'",0.002320185614849188,0.22222222222222224,6.581619057646786
"Ghirlandajo, Domenico",0.01082753286929621,"Mainardi, Bastiano (Bastiano da San Gimignano)",0.0015467904098994587,0.14285714285714285,6.52915163775265
"Ghirlandajo, Domenico",0.01082753286929621,"Ghirlandajo, David",0.0015467904098994587,0.14285714285714285,6.52915163775265
"Ghirlandajo, Domenico",0.01082753286929621,"Ghirlandajo, Benedetto",0.0007733952049497294,0.07142857142857142,6.52915163775265
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.005413766434648105,"Feltro, Morto da",0.0015467904098994587,0.14285714285714285,6.52915163775265
"Mazzuoli, Francesco (Parmigiano)",0.01082753286929621,"Trento, Antonio da (Antonio Fantuzzi)",0.0015467904098994587,0.14285714285714285,6.52915163775265
"Urbino, Timoteo da (Timoteo della Vite)",0.0038669760247486465,"San Gimignano, Vincenzio da (Vincenzio Tamagni)",0.002320185614849188,0.2,6.429615964201736
"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,"Bazzi, Giovanni Antonio (Il Sodoma)",0.0007733952049497294,0.06666666666666668,6.429615964201736
"Ghiberti, Bartoluccio",0.0030935808197989174,"Pollaiuolo, Antonio",0.0030935808197989174,0.25,6.336506559810254
"Ghirlandajo, Ridolfo",0.01237432327919567,"Ceri, Andrea de'",0.0007733952049497294,0.0625,6.336506559810254
"Ghirlandajo, Ridolfo",0.01237432327919567,"Nunziata, Toto del",0.0007733952049497294,0.0625,6.336506559810254
"Ghirlandajo, Ridolfo",0.01237432327919567,Nunziata,0.0007733952049497294,0.0625,6.336506559810254
"Ghirlandajo, Ridolfo",0.01237432327919567,"Ghirlandajo, Michele di Ridolfo",0.0007733952049497294,0.0625,6.336506559810254
Vitruvius,0.0015467904098994587,"Giocondo, Fra",0.006187161639597835,0.5,6.336506559810254
Liberale,0.006187161639597835,"Morone, Domenico",0.0015467904098994587,0.125,6.336506559810254
"Caliari, Paolo (Paolo Veronese)",0.0030935808197989174,"Tintoretto, Jacopo (Jacopo Robusti)",0.0030935808197989174,0.25,6.336506559810254
"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,"Ligorio, Pirro",0.0007733952049497294,0.0625,6.336506559810254
"Ricciarelli, Daniello (Daniello da Volterra)",0.01237432327919567,"Mazzoni, Giulio",0.0007733952049497294,0.0625,6.336506559810254
"Bellini, Gentile",0.0038669760247486465,"Bellini, Giovanni",0.007733952049497293,0.6,6.277612870756686
"San Gallo, Giuliano da",0.013147718484145398,"Giamberti, Francesco",0.0007733952049497294,0.05882352941176471,6.249043718559915
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.013921113689095127,"Ghiberti, Bonaccorso",0.0007733952049497294,0.05555555555555556,6.166581558367942
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.013921113689095127,Polycletus,0.0007733952049497294,0.05555555555555556,6.166581558367942
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.013921113689095127,"Ghiberti, Vittorio",0.0007733952049497294,0.05555555555555556,6.166581558367942
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.013921113689095127,"Panicale, Masolino da",0.0007733952049497294,0.05555555555555556,6.166581558367942
"Maiano, Giuliano da",0.0030935808197989174,"Maiano, Benedetto da",0.0069605568445475635,0.5,6.166581558367942
"Pecori, Domenico",0.002320185614849188,"Marcilla, Guglielmo da (Guillaume de Marcillac)",0.004640371229698376,0.33333333333333337,6.166581558367942
"Cock, Hieronymus",0.002320185614849188,"Vasari, Giorgio",0.004640371229698376,0.33333333333333337,6.166581558367942
"Urbino, Bramante da",0.014694508894044857,Ventura,0.0007733952049497294,0.052631578947368425,6.088579046366669
"Urbino, Bramante da",0.014694508894044857,"Trevio, Bernardino da (Bernardino Zenale)",0.0007733952049497294,0.052631578947368425,6.088579046366669
"Melighino, Jacomo (Jacopo Melighini)",0.0007733952049497294,"San Gallo, Antonio da (the younger)",0.014694508894044857,1.0,6.088579046366669
"Perugino, Pietro (Pietro Vannucci, or Pietro da Castel della Pieve)",0.015467904098994586,"Luigi, Andrea (L' Ingegno)",0.0007733952049497294,0.05,6.014578464922893
"Correggio, Antonio da",0.0038669760247486465,"Zucchero, Taddeo",0.0030935808197989174,0.2,6.014578464922893
"Ammanati, Bartolommeo",0.0030935808197989174,"Cellini, Benvenuto",0.0038669760247486465,0.25,6.014578464922893
Liberale,0.006187161639597835,"Turbido, Francesco (Il Moro)",0.0038669760247486465,0.25,6.014578464922893
"Turbido, Francesco (Il Moro)",0.0038669760247486465,"Cavazzuola, Paolo (Paolo Morando)",0.0030935808197989174,0.2,6.014578464922893
"Cosimo, Andrea di (Andrea di Cosimo Feltrini)",0.005413766434648105,"Rosselli, Cosimo",0.002320185614849188,0.14285714285714285,5.944189137031494
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Licinio, Giovanni Antonio (Cuticello, or Pordenone)",0.004640371229698376,0.2857142857142857,5.944189137031494
"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002320185614849188,"Sogliani, Giovanni Antonio",0.005413766434648105,0.33333333333333337,5.944189137031494
Torrigiano,0.002320185614849188,"Credi, Lorenzo di",0.005413766434648105,0.33333333333333337,5.944189137031494
"Tafi, Andrea",0.0030935808197989174,"Cimabue, Giovanni",0.008507347254447023,0.5,5.877074941172957
"Peruzzi, Baldassarre (Baldassarre da Siena)",0.008507347254447023,Vitruvius,0.0015467904098994587,0.09090909090909091,5.877074941172957
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Veltroni, Stefano",0.0015467904098994587,0.09090909090909091,5.877074941172957
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Pagani, Lattanzio",0.0007733952049497294,0.045454545454545456,5.877074941172957
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Cungi, Battista",0.0007733952049497294,0.045454545454545456,5.877074941172957
"Gherardi, Cristofano (Doceno)",0.017014694508894045,"Colle, Raffaello dal (Raffaello dal Borgo)",0.0007733952049497294,0.045454545454545456,5.877074941172957
"San Gallo, Giuliano da",0.013147718484145398,"San Gallo, Antonio da (the elder)",0.0030935808197989174,0.1764705882352941,5.834006219281071
"Buffalmacco, Buonamico",0.009280742459396751,"Giovanni, Bruno di",0.0015467904098994587,0.08333333333333334,5.751544059089098
Agostino (of Siena),0.002320185614849188,"Pisano, Giovanni",0.006187161639597835,0.33333333333333337,5.751544059089098
"Pisano, Giovanni",0.006187161639597835,"Pisano, Niccola",0.004640371229698376,0.25,5.751544059089098
"Aretino, Spinello",0.006187161639597835,"Casentino, Jacopo di",0.002320185614849188,0.125,5.751544059089098
"Bellini, Jacopo",0.002320185614849188,Liberale,0.006187161639597835,0.33333333333333337,5.751544059089098
"Bellini, Jacopo",0.002320185614849188,"Giocondo, Fra",0.006187161639597835,0.33333333333333337,5.751544059089098
"Albertinelli, Mariotto",0.006187161639597835,"San Marco, Fra Bartolommeo di (Baccio della Porta)",0.002320185614849188,0.125,5.751544059089098
"Lappoli, Giovanni Antonio",0.006187161639597835,"Vasari, Giorgio",0.004640371229698376,0.25,5.751544059089098
"Vasari, Giorgio",0.004640371229698376,"Zucchero, Taddeo",0.0030935808197989174,0.16666666666666669,5.751544059089098
"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.2857142857142857,5.721796715695046
"Udine, Giovanni da (Giovanni Nanni, or de' Ricamatori)",0.010054137664346482,"Feltro, Morto da",0.0015467904098994587,0.07692307692307693,5.636066841669162
"Ammanati, Bartolommeo",0.0030935808197989174,"Franco, Battista (Battista Semolei)",0.010054137664346482,0.5,5.636066841669162
"Rosselli, Cosimo",0.002320185614849188,"Cosimo, Piero di",0.0069605568445475635,0.33333333333333337,5.581619057646786
"Conti, Domenico",0.0007733952049497294,"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,1.0,5.581619057646786
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Conte, Jacopo del",0.0007733952049497294,0.03703703703703704,5.581619057646786
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Ligorio, Pirro",0.0007733952049497294,0.03703703703703704,5.581619057646786
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,Manno,0.0007733952049497294,0.03703703703703704,5.581619057646786
"Salviati, Francesco (Francesco de' Rossi)",0.02088167053364269,"Prato, Girolamo dal",0.0007733952049497294,0.03703703703703704,5.581619057646786
"Costa, Lorenzo",0.0030935808197989174,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.25,5.52915163775265
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Dossi, Dosso",0.0030935808197989174,0.14285714285714285,5.52915163775265
"Lippi, Filippo (Filippino)",0.005413766434648105,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.14285714285714285,5.52915163775265
"Dossi, Dosso",0.0030935808197989174,"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,0.25,5.52915163775265
Donato (Donatello),0.02242846094354215,"Banco, Nanni d' Antonio di",0.0015467904098994587,0.06896551724137931,5.478525564682682
"Vinci, Leonardo da",0.02320185614849188,Salai,0.0007733952049497294,0.03333333333333334,5.429615964201736
"Vinci, Leonardo da",0.02320185614849188,"Credi, Maestro",0.0007733952049497294,0.03333333333333334,5.429615964201736
Tribolo (Niccolï¿½),0.02320185614849188,"Tasso, Battista del",0.0015467904098994587,0.06666666666666668,5.429615964201736
Tribolo (Niccolï¿½),0.02320185614849188,"Unghero, Nanni",0.0007733952049497294,0.03333333333333334,5.429615964201736
"Beccafumi, Domenico (Domenico di Pace)",0.01160092807424594,"Trento, Antonio da (Antonio Fantuzzi)",0.0015467904098994587,0.06666666666666668,5.429615964201736
"Bellini, Giovanni",0.007733952049497293,"Bellini, Jacopo",0.002320185614849188,0.1,5.429615964201735
"Cronaca, Il (Simone del Pollaiuolo)",0.006187161639597835,"Agnolo, Baccio d' (Baccio Baglioni)",0.0030935808197989174,0.125,5.336506559810254
Giotto,0.025522041763341066,"Capanna, Puccio",0.0007733952049497294,0.030303030303030307,5.292112440451801
"Cimabue, Giovanni",0.008507347254447023,"Gaddi, Gaddo",0.002320185614849188,0.09090909090909091,5.292112440451801
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.026295436968290797,"Mantovano, Rinaldo",0.0007733952049497294,0.029411764705882356,5.249043718559915
"Romano, Giulio (Giulio Pippi de' Giannuzzi)",0.026295436968290797,"Clemente, Prospero",0.0007733952049497294,0.029411764705882356,5.249043718559915
"Correggio, Antonio da",0.0038669760247486465,"Carpi, Girolamo da (Girolamo da Ferrara)",0.005413766434648105,0.2,5.207223542865288
"Correggio, Antonio da",0.0038669760247486465,"Garofalo, Benvenuto (Benvenuto Tisi)",0.005413766434648105,0.2,5.207223542865288
"Ghiberti, Lorenzo (Lorenzo di Bartoluccio Ghiberti, or Lorenzo di Cione Ghiberti)",0.013921113689095127,"Ghiberti, Bartoluccio",0.0030935808197989174,0.11111111111111112,5.166581558367942
"Maiano, Benedetto da",0.0069605568445475635,"Cronaca, Il (Simone del Pollaiuolo)",0.006187161639597835,0.22222222222222224,5.166581558367942
"Vasari, Lazzaro (the elder)",0.0030935808197989174,"Francesca, Piero della (Piero Borghese, or Piero dal Borgo a San Sepolcro)",0.0069605568445475635,0.25,5.166581558367942
"Urbino, Bramante da",0.014694508894044857,"Claudio, Maestro",0.0015467904098994587,0.052631578947368425,5.088579046366669
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,Piloto,0.0007733952049497294,0.025641025641025644,5.051104340948006
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Ceri, Andrea de'",0.0007733952049497294,0.025641025641025644,5.051104340948006
"Vaga, Perino del (Perino Buonaccorsi, or de' Ceri)",0.030162412993039442,"Nunziata, Toto del",0.0007733952049497294,0.025641025641025644,5.051104340948006
Agnolo (of Siena),0.0038669760247486465,"Pisano, Giovanni",0.006187161639597835,0.2,5.014578464922892
"Gaddi, Agnolo",0.0038669760247486465,"Gaddi, Taddeo",0.006187161639597835,0.2,5.014578464922892
"Viniziano, Antonio",0.0030935808197989174,"Bellini, Giovanni",0.007733952049497293,0.25,5.014578464922892
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Barile, Gian (of Florence)",0.0007733952049497294,0.025,5.014578464922892
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Conti, Domenico",0.0007733952049497294,0.025,5.014578464922892
"Sarto, Andrea del (Andrea d' Agnolo)",0.030935808197989172,"Unghero, Nanni",0.0007733952049497294,0.025,5.014578464922892
Gherardo (of Florence),0.002320185614849188,"Ghirlandajo, Domenico",0.01082753286929621,0.33333333333333337,4.944189137031494
"Vecelli, Tiziano (Tiziano da Cadore)",0.005413766434648105,"Lombardi, Alfonso",0.004640371229698376,0.14285714285714285,4.944189137031494
Baviera,0.0015467904098994587,"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,0.5,4.944189137031494
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Lappoli, Giovanni Antonio",0.006187161639597835,0.1904761904761905,4.944189137031494
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Vico, Enea",0.0015467904098994587,0.04761904761904762,4.944189137031494
"Rosso, Il (Giovan Battista de' Rossi)",0.016241299303944315,"Caraglio, Giovanni Jacopo",0.0015467904098994587,0.04761904761904762,4.944189137031494
"Vinci, Leonardo da",0.02320185614849188,"Vinci, Pierino (Piero) da",0.002320185614849188,0.06666666666666668,4.84465346348058
"Buffalmacco, Buonamico",0.009280742459396751,"Orcagna, Andrea di Cione",0.0030935808197989174,0.08333333333333334,4.751544059089099
"Robbia, Luca della",0.006187161639597835,"Spinelli, Parri",0.004640371229698376,0.125,4.751544059089099
"Ghirlandajo, Domenico",0.01082753286929621,"Botticelli, Sandro (Sandro di Botticello, or Alessandro Filipepi)",0.005413766434648105,0.14285714285714285,4.721796715695047
